Timestamp,MachineID,SensorID,Reading,Unit,Location,Maintenance,Failure
2024-02-06 09:00:00,Machine_5,Sensor_2,41.101032129660425,mm/s,Location_5,Maintenance_2,1
2024-02-06 10:00:00,Machine_6,Sensor_2,48.02559668886306,Volts,Location_7,Maintenance_4,0
2024-02-06 11:00:00,Machine_8,Sensor_20,49.01358191199574,mm/s,Location_8,Maintenance_3,1
2024-02-06 12:00:00,Machine_7,Sensor_9,20.81714419733429,Celsius,Location_3,Maintenance_5,1
2024-02-06 13:00:00,Machine_9,Sensor_6,43.869983496812395,Celsius,Location_8,Maintenance_1,0
2024-02-06 14:00:00,Machine_2,Sensor_13,32.78767078431574,PSI,Location_7,Maintenance_4,1
2024-02-06 15:00:00,Machine_2,Sensor_12,27.339864317205052,RPM,Location_7,Maintenance_2,0
2024-02-06 16:00:00,Machine_7,Sensor_9,37.39416966913826,mm/s,Location_10,Maintenance_2,1
2024-02-06 17:00:00,Machine_1,Sensor_3,38.68901793797825,PSI,Location_6,Maintenance_2,1
2024-02-06 18:00:00,Machine_4,Sensor_2,25.054600834007914,RPM,Location_9,Maintenance_4,1
2024-02-06 19:00:00,Machine_10,Sensor_7,37.05227767724783,Celsius,Location_2,Maintenance_2,0
2024-02-06 20:00:00,Machine_6,Sensor_17,22.775557804608294,RPM,Location_10,Maintenance_2,1
2024-02-06 21:00:00,Machine_2,Sensor_1,21.321067278867158,Celsius,Location_2,Maintenance_4,0
2024-02-06 22:00:00,Machine_2,Sensor_18,41.61686897839009,PSI,Location_10,Maintenance_3,0
2024-02-06 23:00:00,Machine_9,Sensor_3,24.5987474613161,Celsius,Location_9,Maintenance_3,1
2024-02-07 00:00:00,Machine_8,Sensor_5,47.21713409399936,RPM,Location_8,Maintenance_5,0
2024-02-07 01:00:00,Machine_2,Sensor_17,22.69689841334285,RPM,Location_3,Maintenance_1,0
2024-02-07 02:00:00,Machine_8,Sensor_19,35.416174649760286,Celsius,Location_2,Maintenance_5,1
2024-02-07 03:00:00,Machine_8,Sensor_18,36.74125072978919,Volts,Location_5,Maintenance_4,1
2024-02-07 04:00:00,Machine_4,Sensor_3,49.78581528603346,RPM,Location_7,Maintenance_1,0
2024-02-07 05:00:00,Machine_10,Sensor_7,29.419939185659402,mm/s,Location_1,Maintenance_4,1
2024-02-07 06:00:00,Machine_4,Sensor_18,35.94817140238868,Volts,Location_10,Maintenance_2,1
2024-02-07 07:00:00,Machine_9,Sensor_8,47.871035347097,PSI,Location_2,Maintenance_3,1
2024-02-07 08:00:00,Machine_4,Sensor_17,49.17534843077374,PSI,Location_1,Maintenance_2,1
2024-02-07 09:00:00,Machine_3,Sensor_10,49.447128465832876,PSI,Location_5,Maintenance_2,0
2024-02-07 10:00:00,Machine_4,Sensor_15,37.83437799088283,PSI,Location_6,Maintenance_1,1
2024-02-07 11:00:00,Machine_4,Sensor_6,37.343053997907234,RPM,Location_2,Maintenance_1,1
2024-02-07 12:00:00,Machine_2,Sensor_13,40.12561580082747,RPM,Location_3,Maintenance_3,1
2024-02-07 13:00:00,Machine_9,Sensor_17,35.26764600268544,Celsius,Location_2,Maintenance_4,1
2024-02-07 14:00:00,Machine_10,Sensor_7,33.45303208411268,RPM,Location_8,Maintenance_1,1
2024-02-07 15:00:00,Machine_3,Sensor_19,45.59873894927953,Celsius,Location_8,Maintenance_2,0
2024-02-07 16:00:00,Machine_2,Sensor_2,21.70254976171938,Celsius,Location_5,Maintenance_4,0
2024-02-07 17:00:00,Machine_9,Sensor_8,23.785816320635853,Celsius,Location_6,Maintenance_1,1
2024-02-07 18:00:00,Machine_5,Sensor_2,37.89741678105838,mm/s,Location_5,Maintenance_2,1
2024-02-07 19:00:00,Machine_10,Sensor_3,22.593290541851133,Volts,Location_10,Maintenance_5,0
2024-02-07 20:00:00,Machine_9,Sensor_4,26.47461481541859,RPM,Location_6,Maintenance_4,1
2024-02-07 21:00:00,Machine_1,Sensor_1,38.813731289964835,PSI,Location_5,Maintenance_1,0
2024-02-07 22:00:00,Machine_2,Sensor_2,45.386433665811595,Volts,Location_8,Maintenance_1,0
2024-02-07 23:00:00,Machine_9,Sensor_18,24.034328266049243,PSI,Location_9,Maintenance_5,0
2024-02-08 00:00:00,Machine_4,Sensor_19,26.516420433075023,Volts,Location_4,Maintenance_3,0
2024-02-08 01:00:00,Machine_3,Sensor_5,47.21589358296512,RPM,Location_10,Maintenance_5,1
2024-02-08 02:00:00,Machine_5,Sensor_8,41.668397807116044,Volts,Location_5,Maintenance_2,0
2024-02-08 03:00:00,Machine_7,Sensor_1,40.6326246196982,mm/s,Location_5,Maintenance_3,1
2024-02-08 04:00:00,Machine_3,Sensor_19,36.14006741137949,mm/s,Location_4,Maintenance_1,1
2024-02-08 05:00:00,Machine_7,Sensor_12,49.65454502472199,Celsius,Location_3,Maintenance_2,1
2024-02-08 06:00:00,Machine_8,Sensor_11,29.45277157413658,Celsius,Location_8,Maintenance_4,0
2024-02-08 07:00:00,Machine_4,Sensor_7,39.76139924203025,Volts,Location_6,Maintenance_5,0
2024-02-08 08:00:00,Machine_6,Sensor_14,39.42750583065907,PSI,Location_8,Maintenance_2,0
2024-02-08 09:00:00,Machine_10,Sensor_7,20.764898602304477,Volts,Location_5,Maintenance_4,1
2024-02-08 10:00:00,Machine_2,Sensor_10,35.1671962380353,PSI,Location_7,Maintenance_4,0
2024-02-08 11:00:00,Machine_2,Sensor_5,48.66324561157983,PSI,Location_8,Maintenance_2,0
2024-02-08 12:00:00,Machine_3,Sensor_1,35.76056295425965,Celsius,Location_10,Maintenance_3,0
2024-02-08 13:00:00,Machine_3,Sensor_15,30.784682161780445,PSI,Location_7,Maintenance_4,1
2024-02-08 14:00:00,Machine_9,Sensor_7,39.11898845774002,PSI,Location_8,Maintenance_3,1
2024-02-08 15:00:00,Machine_7,Sensor_9,26.462256038660282,RPM,Location_9,Maintenance_1,0
2024-02-08 16:00:00,Machine_2,Sensor_16,38.87472849525755,PSI,Location_10,Maintenance_5,0
2024-02-08 17:00:00,Machine_2,Sensor_13,45.33199358491282,PSI,Location_1,Maintenance_3,1
2024-02-08 18:00:00,Machine_8,Sensor_11,30.860786548619572,Celsius,Location_7,Maintenance_4,1
2024-02-08 19:00:00,Machine_6,Sensor_19,26.26174537380433,RPM,Location_2,Maintenance_3,0
2024-02-08 20:00:00,Machine_7,Sensor_13,27.65108244276743,Volts,Location_5,Maintenance_3,0
2024-02-08 21:00:00,Machine_1,Sensor_10,20.926401860676226,RPM,Location_9,Maintenance_1,1
2024-02-08 22:00:00,Machine_5,Sensor_2,33.41973542748899,mm/s,Location_4,Maintenance_5,1
2024-02-08 23:00:00,Machine_10,Sensor_6,37.68880839105937,Celsius,Location_7,Maintenance_5,0
2024-02-09 00:00:00,Machine_3,Sensor_16,49.86887970319235,PSI,Location_6,Maintenance_1,0
2024-02-09 01:00:00,Machine_1,Sensor_9,45.99671521801038,mm/s,Location_6,Maintenance_2,0
2024-02-09 02:00:00,Machine_6,Sensor_2,24.931402128234076,Celsius,Location_7,Maintenance_1,0
2024-02-09 03:00:00,Machine_10,Sensor_10,43.472536211240794,RPM,Location_1,Maintenance_1,0
2024-02-09 04:00:00,Machine_4,Sensor_9,26.117726152795054,RPM,Location_1,Maintenance_3,1
2024-02-09 05:00:00,Machine_6,Sensor_17,33.071200892649244,Volts,Location_9,Maintenance_3,1
2024-02-09 06:00:00,Machine_8,Sensor_11,46.823722822546955,Celsius,Location_10,Maintenance_1,0
2024-02-09 07:00:00,Machine_1,Sensor_15,24.138239332431922,Celsius,Location_2,Maintenance_3,1
2024-02-09 08:00:00,Machine_4,Sensor_20,29.98942504397579,Volts,Location_9,Maintenance_4,0
2024-02-09 09:00:00,Machine_1,Sensor_18,43.93134977403141,PSI,Location_9,Maintenance_2,0
2024-02-09 10:00:00,Machine_8,Sensor_19,34.96358554717,mm/s,Location_10,Maintenance_2,1
2024-02-09 11:00:00,Machine_7,Sensor_4,43.43912307988326,Volts,Location_5,Maintenance_5,0
2024-02-09 12:00:00,Machine_8,Sensor_2,48.47520966392409,Celsius,Location_4,Maintenance_3,1
2024-02-09 13:00:00,Machine_5,Sensor_17,48.86924017573507,Celsius,Location_1,Maintenance_2,0
2024-02-09 14:00:00,Machine_1,Sensor_6,20.69309280398191,Volts,Location_9,Maintenance_5,0
2024-02-09 15:00:00,Machine_1,Sensor_14,49.30384208010346,PSI,Location_4,Maintenance_4,1
2024-02-09 16:00:00,Machine_4,Sensor_6,38.779671252308354,Celsius,Location_5,Maintenance_4,0
2024-02-09 17:00:00,Machine_8,Sensor_9,27.096377510044267,Celsius,Location_2,Maintenance_3,1
2024-02-09 18:00:00,Machine_1,Sensor_10,36.208475137057974,mm/s,Location_4,Maintenance_1,1
2024-02-09 19:00:00,Machine_2,Sensor_1,42.08034118702348,mm/s,Location_3,Maintenance_2,0
2024-02-09 20:00:00,Machine_6,Sensor_13,47.28285400607403,Celsius,Location_1,Maintenance_1,0
2024-02-09 21:00:00,Machine_4,Sensor_9,45.11609503268578,mm/s,Location_8,Maintenance_4,0
2024-02-09 22:00:00,Machine_3,Sensor_6,46.735950451256045,Volts,Location_9,Maintenance_1,0
2024-02-09 23:00:00,Machine_7,Sensor_6,34.01234763183051,PSI,Location_8,Maintenance_2,0
2024-02-10 00:00:00,Machine_2,Sensor_11,21.669112344127683,Celsius,Location_10,Maintenance_4,0
2024-02-10 01:00:00,Machine_3,Sensor_2,24.438187825645027,mm/s,Location_6,Maintenance_5,1
2024-02-10 02:00:00,Machine_9,Sensor_13,37.799782664847,mm/s,Location_7,Maintenance_3,0
2024-02-10 03:00:00,Machine_2,Sensor_17,38.91582708490621,PSI,Location_7,Maintenance_5,0
2024-02-10 04:00:00,Machine_2,Sensor_7,34.027327657654205,Celsius,Location_8,Maintenance_2,1
2024-02-10 05:00:00,Machine_4,Sensor_12,40.777412512951585,Volts,Location_2,Maintenance_5,1
2024-02-10 06:00:00,Machine_2,Sensor_13,45.19280501916063,PSI,Location_1,Maintenance_3,0
2024-02-10 07:00:00,Machine_1,Sensor_6,23.940315816144775,Celsius,Location_10,Maintenance_3,0
2024-02-10 08:00:00,Machine_9,Sensor_11,28.845362490595498,Volts,Location_6,Maintenance_5,1
2024-02-10 09:00:00,Machine_5,Sensor_15,27.2180124684301,Celsius,Location_9,Maintenance_2,1
2024-02-10 10:00:00,Machine_10,Sensor_15,43.629351283720936,Celsius,Location_2,Maintenance_2,1
2024-02-10 11:00:00,Machine_9,Sensor_3,20.319327332301334,RPM,Location_5,Maintenance_3,1
2024-02-10 12:00:00,Machine_4,Sensor_10,36.005778079481516,Volts,Location_2,Maintenance_2,0
2024-02-10 13:00:00,Machine_10,Sensor_2,36.822299242035676,RPM,Location_7,Maintenance_1,0
2024-02-10 14:00:00,Machine_10,Sensor_19,31.154220723820863,Celsius,Location_6,Maintenance_2,0
2024-02-10 15:00:00,Machine_9,Sensor_13,41.28880496786087,PSI,Location_7,Maintenance_3,1
2024-02-10 16:00:00,Machine_3,Sensor_12,43.23377252445738,Celsius,Location_9,Maintenance_2,0
2024-02-10 17:00:00,Machine_3,Sensor_1,35.892729790972204,mm/s,Location_4,Maintenance_5,1
2024-02-10 18:00:00,Machine_10,Sensor_7,47.97045638694544,mm/s,Location_8,Maintenance_5,0
2024-02-10 19:00:00,Machine_1,Sensor_18,34.69091245852024,RPM,Location_1,Maintenance_3,0
2024-02-10 20:00:00,Machine_4,Sensor_15,24.591154494720925,Volts,Location_5,Maintenance_2,0
2024-02-10 21:00:00,Machine_9,Sensor_17,29.322067195687012,RPM,Location_9,Maintenance_5,0
2024-02-10 22:00:00,Machine_7,Sensor_7,27.48886789432754,PSI,Location_2,Maintenance_1,0
2024-02-10 23:00:00,Machine_2,Sensor_9,37.4982971710313,Celsius,Location_1,Maintenance_5,0
2024-02-11 00:00:00,Machine_10,Sensor_2,21.85080716407997,Volts,Location_7,Maintenance_4,0
2024-02-11 01:00:00,Machine_4,Sensor_7,48.3473194432577,RPM,Location_7,Maintenance_3,0
2024-02-11 02:00:00,Machine_6,Sensor_4,40.6808501778719,Celsius,Location_6,Maintenance_4,0
2024-02-11 03:00:00,Machine_1,Sensor_4,39.78994483563589,RPM,Location_2,Maintenance_5,0
2024-02-11 04:00:00,Machine_3,Sensor_7,39.18427892071446,Volts,Location_1,Maintenance_1,0
2024-02-11 05:00:00,Machine_5,Sensor_18,29.639140701757647,Volts,Location_4,Maintenance_1,1
2024-02-11 06:00:00,Machine_6,Sensor_18,42.496376756487805,mm/s,Location_5,Maintenance_3,1
2024-02-11 07:00:00,Machine_5,Sensor_7,39.00735326649689,Celsius,Location_4,Maintenance_5,1
2024-02-11 08:00:00,Machine_5,Sensor_10,49.76891924131134,mm/s,Location_5,Maintenance_4,1
2024-02-11 09:00:00,Machine_10,Sensor_1,31.252732150881783,Volts,Location_6,Maintenance_1,1
2024-02-11 10:00:00,Machine_7,Sensor_14,38.53154314777608,Celsius,Location_5,Maintenance_2,0
2024-02-11 11:00:00,Machine_10,Sensor_19,47.130780546452655,RPM,Location_1,Maintenance_3,1
2024-02-11 12:00:00,Machine_5,Sensor_2,35.98018911613026,Volts,Location_10,Maintenance_3,0
2024-02-11 13:00:00,Machine_4,Sensor_19,26.775064060127345,Celsius,Location_7,Maintenance_4,1
2024-02-11 14:00:00,Machine_9,Sensor_13,25.173031973430255,mm/s,Location_2,Maintenance_3,1
2024-02-11 15:00:00,Machine_9,Sensor_10,34.88795409022755,mm/s,Location_3,Maintenance_2,1
2024-02-11 16:00:00,Machine_7,Sensor_18,25.27211068097988,mm/s,Location_4,Maintenance_2,0
2024-02-11 17:00:00,Machine_7,Sensor_18,46.76121839301106,RPM,Location_8,Maintenance_5,1
2024-02-11 18:00:00,Machine_7,Sensor_10,37.42167798778398,mm/s,Location_10,Maintenance_5,1
2024-02-11 19:00:00,Machine_2,Sensor_3,32.565273734746384,Volts,Location_4,Maintenance_4,1
2024-02-11 20:00:00,Machine_10,Sensor_14,35.79713094783291,PSI,Location_4,Maintenance_1,1
2024-02-11 21:00:00,Machine_4,Sensor_6,29.199207985345858,Volts,Location_7,Maintenance_2,0
2024-02-11 22:00:00,Machine_10,Sensor_7,39.00175806412909,PSI,Location_8,Maintenance_2,0
2024-02-11 23:00:00,Machine_3,Sensor_5,44.18597301744744,RPM,Location_5,Maintenance_1,1
2024-02-12 00:00:00,Machine_10,Sensor_11,27.988201874192306,Volts,Location_3,Maintenance_3,1
2024-02-12 01:00:00,Machine_8,Sensor_4,38.098713678696484,Celsius,Location_6,Maintenance_4,0
2024-02-12 02:00:00,Machine_2,Sensor_15,27.215495082716537,mm/s,Location_4,Maintenance_3,0
2024-02-12 03:00:00,Machine_9,Sensor_3,49.95507602977579,Volts,Location_3,Maintenance_1,0
2024-02-12 04:00:00,Machine_3,Sensor_19,26.096206769216018,RPM,Location_6,Maintenance_3,1
2024-02-12 05:00:00,Machine_4,Sensor_5,33.71816163964383,RPM,Location_6,Maintenance_1,1
2024-02-12 06:00:00,Machine_3,Sensor_3,43.76515717188204,Volts,Location_10,Maintenance_5,1
2024-02-12 07:00:00,Machine_8,Sensor_4,49.49186554448834,mm/s,Location_1,Maintenance_5,1
2024-02-12 08:00:00,Machine_7,Sensor_5,46.30909349373876,Celsius,Location_2,Maintenance_4,1
2024-02-12 09:00:00,Machine_2,Sensor_2,28.90851531056056,Volts,Location_4,Maintenance_2,1
2024-02-12 10:00:00,Machine_9,Sensor_8,43.93899759050451,Celsius,Location_10,Maintenance_2,1
2024-02-12 11:00:00,Machine_9,Sensor_20,23.80234333405702,RPM,Location_7,Maintenance_3,0
2024-02-12 12:00:00,Machine_5,Sensor_11,23.06870809050544,Volts,Location_8,Maintenance_2,1
2024-02-12 13:00:00,Machine_6,Sensor_10,40.179702519135645,mm/s,Location_6,Maintenance_5,0
2024-02-12 14:00:00,Machine_2,Sensor_2,22.4916775318555,Celsius,Location_9,Maintenance_2,0
2024-02-12 15:00:00,Machine_5,Sensor_14,48.51641896978376,mm/s,Location_4,Maintenance_2,0
2024-02-12 16:00:00,Machine_6,Sensor_2,48.69004809679015,mm/s,Location_3,Maintenance_2,1
2024-02-12 17:00:00,Machine_10,Sensor_12,32.13069881941209,mm/s,Location_8,Maintenance_5,0
2024-02-12 18:00:00,Machine_2,Sensor_1,22.59530962465471,mm/s,Location_7,Maintenance_1,0
2024-02-12 19:00:00,Machine_2,Sensor_20,36.13751751743172,mm/s,Location_8,Maintenance_1,1
2024-02-12 20:00:00,Machine_8,Sensor_12,45.39077295368891,Celsius,Location_2,Maintenance_3,1
2024-02-12 21:00:00,Machine_6,Sensor_14,48.37064220475556,mm/s,Location_4,Maintenance_2,0
2024-02-12 22:00:00,Machine_9,Sensor_11,29.907024591003815,Celsius,Location_6,Maintenance_4,0
2024-02-12 23:00:00,Machine_8,Sensor_9,43.83203231056261,Volts,Location_2,Maintenance_2,1
2024-02-13 00:00:00,Machine_7,Sensor_2,20.130715606512442,mm/s,Location_3,Maintenance_2,1
2024-02-13 01:00:00,Machine_10,Sensor_8,31.943321904435688,Celsius,Location_3,Maintenance_5,0
2024-02-13 02:00:00,Machine_1,Sensor_18,24.52405661140772,PSI,Location_3,Maintenance_2,1
2024-02-13 03:00:00,Machine_6,Sensor_16,38.95931799274217,Volts,Location_4,Maintenance_3,0
2024-02-13 04:00:00,Machine_8,Sensor_20,37.21096730640845,RPM,Location_7,Maintenance_4,1
2024-02-13 05:00:00,Machine_6,Sensor_12,36.27827999374603,Volts,Location_1,Maintenance_4,1
2024-02-13 06:00:00,Machine_5,Sensor_17,35.62547461123547,RPM,Location_7,Maintenance_2,1
2024-02-13 07:00:00,Machine_3,Sensor_12,23.17092360341251,PSI,Location_10,Maintenance_2,1
2024-02-13 08:00:00,Machine_10,Sensor_14,40.50106219538651,Celsius,Location_1,Maintenance_1,0
2024-02-13 09:00:00,Machine_7,Sensor_4,47.281177875444115,PSI,Location_2,Maintenance_2,1
2024-02-13 10:00:00,Machine_2,Sensor_17,24.857888792743566,RPM,Location_6,Maintenance_1,1
2024-02-13 11:00:00,Machine_7,Sensor_18,20.521247747813078,Volts,Location_9,Maintenance_1,1
2024-02-13 12:00:00,Machine_3,Sensor_15,49.51014835783168,Volts,Location_4,Maintenance_5,0
2024-02-13 13:00:00,Machine_6,Sensor_15,36.03240572283528,mm/s,Location_5,Maintenance_1,0
2024-02-13 14:00:00,Machine_1,Sensor_9,33.73128640667064,mm/s,Location_9,Maintenance_5,0
2024-02-13 15:00:00,Machine_4,Sensor_17,48.03741915747077,PSI,Location_6,Maintenance_2,1
2024-02-13 16:00:00,Machine_1,Sensor_18,45.20297763181428,PSI,Location_2,Maintenance_4,1
2024-02-13 17:00:00,Machine_10,Sensor_13,45.569878427221155,PSI,Location_2,Maintenance_3,1
2024-02-13 18:00:00,Machine_1,Sensor_10,40.43058760676764,RPM,Location_10,Maintenance_3,0
2024-02-13 19:00:00,Machine_7,Sensor_1,26.455077653856836,Volts,Location_7,Maintenance_2,1
2024-02-13 20:00:00,Machine_2,Sensor_5,40.66624860715454,Celsius,Location_8,Maintenance_5,1
2024-02-13 21:00:00,Machine_5,Sensor_14,27.13800452062734,PSI,Location_10,Maintenance_2,1
2024-02-13 22:00:00,Machine_2,Sensor_14,26.023720756530125,mm/s,Location_9,Maintenance_5,1
2024-02-13 23:00:00,Machine_1,Sensor_5,40.43737803242187,Celsius,Location_6,Maintenance_5,0
2024-02-14 00:00:00,Machine_3,Sensor_6,21.989618911742504,Celsius,Location_9,Maintenance_4,0
2024-02-14 01:00:00,Machine_8,Sensor_9,20.61151088059889,PSI,Location_9,Maintenance_4,1
2024-02-14 02:00:00,Machine_5,Sensor_17,22.510343568297927,PSI,Location_5,Maintenance_1,1
2024-02-14 03:00:00,Machine_10,Sensor_13,26.395430161452047,mm/s,Location_8,Maintenance_1,0
2024-02-14 04:00:00,Machine_7,Sensor_3,38.112100431271216,Celsius,Location_8,Maintenance_3,0
2024-02-14 05:00:00,Machine_2,Sensor_19,26.616789602617054,PSI,Location_1,Maintenance_1,0
2024-02-14 06:00:00,Machine_3,Sensor_13,47.02442517921722,Celsius,Location_4,Maintenance_4,1
2024-02-14 07:00:00,Machine_1,Sensor_17,43.70958476098923,Volts,Location_7,Maintenance_4,1
2024-02-14 08:00:00,Machine_9,Sensor_17,34.761687846301506,Volts,Location_5,Maintenance_3,1
2024-02-14 09:00:00,Machine_10,Sensor_9,47.770510616570405,PSI,Location_9,Maintenance_1,1
2024-02-14 10:00:00,Machine_9,Sensor_15,48.651483904555526,mm/s,Location_5,Maintenance_2,0
2024-02-14 11:00:00,Machine_8,Sensor_8,39.550815106173786,RPM,Location_1,Maintenance_3,1
2024-02-14 12:00:00,Machine_1,Sensor_4,36.905695802615725,RPM,Location_7,Maintenance_4,1
2024-02-14 13:00:00,Machine_7,Sensor_11,22.06503340351779,PSI,Location_6,Maintenance_4,1
2024-02-14 14:00:00,Machine_6,Sensor_20,31.63909094934215,Celsius,Location_4,Maintenance_4,1
2024-02-14 15:00:00,Machine_8,Sensor_11,26.1318765705744,PSI,Location_9,Maintenance_1,1
2024-02-14 16:00:00,Machine_3,Sensor_10,49.25214296061401,mm/s,Location_9,Maintenance_3,0
2024-02-14 17:00:00,Machine_7,Sensor_5,37.907498755934554,PSI,Location_7,Maintenance_1,0
2024-02-14 18:00:00,Machine_3,Sensor_4,38.54911557888173,Volts,Location_1,Maintenance_3,0
2024-02-14 19:00:00,Machine_2,Sensor_19,38.05418138455387,Volts,Location_5,Maintenance_4,0
2024-02-14 20:00:00,Machine_3,Sensor_15,32.75591179481616,RPM,Location_6,Maintenance_3,1
2024-02-14 21:00:00,Machine_10,Sensor_19,22.33763542417904,Celsius,Location_4,Maintenance_3,1
2024-02-14 22:00:00,Machine_5,Sensor_1,25.1390367418489,Celsius,Location_2,Maintenance_3,1
2024-02-14 23:00:00,Machine_10,Sensor_1,38.65355271548533,mm/s,Location_10,Maintenance_3,0
2024-02-15 00:00:00,Machine_5,Sensor_3,33.819568534517266,mm/s,Location_1,Maintenance_3,0
2024-02-15 01:00:00,Machine_7,Sensor_17,39.838517836097076,Volts,Location_4,Maintenance_5,1
2024-02-15 02:00:00,Machine_10,Sensor_17,48.716784870753784,mm/s,Location_6,Maintenance_3,0
2024-02-15 03:00:00,Machine_7,Sensor_9,26.809983391324135,mm/s,Location_1,Maintenance_1,0
2024-02-15 04:00:00,Machine_7,Sensor_17,31.549122989167294,RPM,Location_1,Maintenance_5,1
2024-02-15 05:00:00,Machine_1,Sensor_6,38.00509646442288,Volts,Location_1,Maintenance_5,1
2024-02-15 06:00:00,Machine_6,Sensor_5,24.640122655006287,mm/s,Location_7,Maintenance_5,0
2024-02-15 07:00:00,Machine_2,Sensor_13,25.779373847508417,RPM,Location_3,Maintenance_4,1
2024-02-15 08:00:00,Machine_1,Sensor_9,48.530476793061155,Celsius,Location_6,Maintenance_5,0
2024-02-15 09:00:00,Machine_2,Sensor_14,45.26889992658572,Celsius,Location_5,Maintenance_1,1
2024-02-15 10:00:00,Machine_3,Sensor_12,29.185339998081975,PSI,Location_2,Maintenance_1,0
2024-02-15 11:00:00,Machine_4,Sensor_2,45.728619202469304,RPM,Location_4,Maintenance_3,1
2024-02-15 12:00:00,Machine_7,Sensor_17,24.670146335124915,Celsius,Location_5,Maintenance_5,0
2024-02-15 13:00:00,Machine_6,Sensor_6,33.8368271662109,mm/s,Location_10,Maintenance_4,0
2024-02-15 14:00:00,Machine_10,Sensor_15,22.803440594065346,PSI,Location_7,Maintenance_1,1
2024-02-15 15:00:00,Machine_1,Sensor_17,42.86202998736013,Volts,Location_10,Maintenance_4,1
2024-02-15 16:00:00,Machine_2,Sensor_3,35.17912787524389,mm/s,Location_2,Maintenance_3,0
2024-02-15 17:00:00,Machine_2,Sensor_6,43.186068907292665,RPM,Location_9,Maintenance_1,0
2024-02-15 18:00:00,Machine_2,Sensor_6,24.472856418769524,Volts,Location_7,Maintenance_5,0
2024-02-15 19:00:00,Machine_2,Sensor_14,25.340780280446275,Volts,Location_1,Maintenance_4,1
2024-02-15 20:00:00,Machine_4,Sensor_13,35.41397975123168,Volts,Location_9,Maintenance_3,1
2024-02-15 21:00:00,Machine_8,Sensor_14,21.639913868264742,mm/s,Location_9,Maintenance_1,1
2024-02-15 22:00:00,Machine_6,Sensor_19,28.9413085956526,Volts,Location_5,Maintenance_1,0
2024-02-15 23:00:00,Machine_2,Sensor_15,30.177327546925614,PSI,Location_9,Maintenance_1,1
2024-02-16 00:00:00,Machine_3,Sensor_3,40.798191454400985,Celsius,Location_6,Maintenance_1,0
2024-02-16 01:00:00,Machine_3,Sensor_4,49.9115595600539,RPM,Location_2,Maintenance_3,0
2024-02-16 02:00:00,Machine_8,Sensor_7,32.30504983782297,mm/s,Location_3,Maintenance_1,1
2024-02-16 03:00:00,Machine_3,Sensor_15,45.86189587209563,Volts,Location_1,Maintenance_3,1
2024-02-16 04:00:00,Machine_10,Sensor_8,43.729658179583424,Celsius,Location_10,Maintenance_2,0
2024-02-16 05:00:00,Machine_3,Sensor_15,29.88778578124799,mm/s,Location_10,Maintenance_4,1
2024-02-16 06:00:00,Machine_8,Sensor_20,25.29912818255246,Celsius,Location_2,Maintenance_2,0
2024-02-16 07:00:00,Machine_10,Sensor_11,36.897049531946735,RPM,Location_2,Maintenance_3,1
2024-02-16 08:00:00,Machine_3,Sensor_2,43.96819554625726,mm/s,Location_2,Maintenance_2,1
2024-02-16 09:00:00,Machine_2,Sensor_2,45.2227294316499,PSI,Location_7,Maintenance_1,0
2024-02-16 10:00:00,Machine_6,Sensor_8,31.587775168240096,RPM,Location_10,Maintenance_3,0
2024-02-16 11:00:00,Machine_7,Sensor_6,48.389417863928685,Volts,Location_1,Maintenance_1,0
2024-02-16 12:00:00,Machine_8,Sensor_11,48.346279962253746,Volts,Location_1,Maintenance_1,0
2024-02-16 13:00:00,Machine_5,Sensor_20,43.820983478014895,RPM,Location_8,Maintenance_4,1
2024-02-16 14:00:00,Machine_8,Sensor_3,48.63563365252005,mm/s,Location_2,Maintenance_1,1
2024-02-16 15:00:00,Machine_7,Sensor_15,25.385228509074427,RPM,Location_10,Maintenance_2,1
2024-02-16 16:00:00,Machine_8,Sensor_18,28.38206941632297,Volts,Location_3,Maintenance_2,0
2024-02-16 17:00:00,Machine_8,Sensor_11,30.837221254498786,Volts,Location_2,Maintenance_4,0
2024-02-16 18:00:00,Machine_8,Sensor_15,33.734301916435946,mm/s,Location_3,Maintenance_3,0
2024-02-16 19:00:00,Machine_1,Sensor_16,27.020015098920744,Celsius,Location_4,Maintenance_3,1
2024-02-16 20:00:00,Machine_10,Sensor_14,48.76839474189089,mm/s,Location_7,Maintenance_2,1
2024-02-16 21:00:00,Machine_5,Sensor_13,23.57248757909735,PSI,Location_2,Maintenance_4,0
2024-02-16 22:00:00,Machine_5,Sensor_19,27.80859121183193,RPM,Location_6,Maintenance_3,0
2024-02-16 23:00:00,Machine_5,Sensor_9,35.05315500585588,RPM,Location_6,Maintenance_4,1
2024-02-17 00:00:00,Machine_6,Sensor_7,35.3519614696952,mm/s,Location_4,Maintenance_1,1
2024-02-17 01:00:00,Machine_7,Sensor_11,44.43112291053778,mm/s,Location_9,Maintenance_2,1
2024-02-17 02:00:00,Machine_6,Sensor_3,35.877251586150734,PSI,Location_8,Maintenance_5,0
2024-02-17 03:00:00,Machine_1,Sensor_3,39.0186443281781,Volts,Location_7,Maintenance_1,1
2024-02-17 04:00:00,Machine_3,Sensor_2,37.091443576901334,mm/s,Location_5,Maintenance_1,0
2024-02-17 05:00:00,Machine_9,Sensor_3,27.368210176648926,PSI,Location_9,Maintenance_1,1
